subgroup,feature,gain_pct,parcel_lvl,mono,hist_min,hist_max,fc_min,fc_max,n_splits,thr_min,thr_max,sig_monotone,sig_out_of_range,sig_no_splits,n_sig
industrial,econ_wholesale_and_retail_trade_yoy_lag1,2.00447920141787,FALSE,0.516129032258065,-6.65337270391532,4.55900120821586,-1.31407924650861,0.317177646280786,196,-6.35710402750245,3.75869877401215,FALSE,FALSE,FALSE,0
industrial,econ_housing_permits_thous_yoy_lag1,1.22039432596723,FALSE,0.516129032258065,-58.0088944370758,66.2180814354727,0.126853485551282,25.0307357831017,236,-48.6855750985587,57.5794977968891,FALSE,FALSE,FALSE,0
industrial,econ_seattle_msa_s_p_corelogic_case_shilller_home_price_index_yoy_lag1,1.22240455058983,FALSE,0.516129032258065,-14.338894155444,21.8010251347206,-1.91622950725402,3.48177289743727,218,-10.8375335014507,15.879813315436,FALSE,FALSE,FALSE,0
industrial,econ_employment_thous_lvl_lag1,2.28050092205396,FALSE,0.741935483870968,1341.18333333333,1781.46666666667,1772.22691666667,1830.29825,180,1346.0875,1779.70833333333,FALSE,FALSE,FALSE,0
industrial,econ_services_providing_lvl_lag1,0.56675229637475,FALSE,0.806451612903226,1100.925,1534.15833333333,1527.0885,1581.8295,69,1113.44583333333,1533.825,FALSE,FALSE,FALSE,0
industrial,econ_population_thous_lvl_lag1,0.598802088449074,FALSE,1,2317.76442596637,3293.99567456135,3309.61852850567,3393.49315198473,77,2400.81714928543,3277.54963793865,TRUE,TRUE,TRUE,3
industrial,econ_seattle_msa_s_p_corelogic_case_shilller_home_price_index_lvl_lag1,0.753474472282185,FALSE,0.774193548387097,96.5298895762196,393.651288142245,382.081125,418.01175,120,112.1874983777,374.014746883575,FALSE,FALSE,TRUE,1
industrial,n_comm_bldgs,0.439668893384136,TRUE,,1.61253091508656,1.61253091508656,1.61253091508656,1.61253091508656,85,1.5,13.5,FALSE,FALSE,FALSE,0
industrial,total_gross_sqft,2.72026135397879,TRUE,,40559.3234405056,40559.3234405056,40559.3234405056,40559.3234405056,450,1178,282032.5,FALSE,FALSE,FALSE,0
industrial,total_net_sqft,1.79981222959449,TRUE,,38053.2739763671,38053.2739763671,38053.2739763671,38053.2739763671,262,1495,224301,FALSE,FALSE,FALSE,0
industrial,max_nbr_stories,0.938696704389851,TRUE,,1.3337455344875,1.3337455344875,1.3337455344875,1.3337455344875,127,1.5,4.5,FALSE,FALSE,TRUE,1
industrial,avg_bldg_quality,1.05069037563725,TRUE,,4.00161775513275,4.00161775513275,4.00161775513275,4.00161775513275,191,2.06666666666667,6.75,FALSE,FALSE,FALSE,0
industrial,max_bldg_quality,0.427105888763991,TRUE,,4.10593569661995,4.10593569661995,4.10593569661995,4.10593569661995,77,2.5,6.5,FALSE,FALSE,FALSE,0
industrial,predominant_use,1.48259769987074,TRUE,,459.120225336631,459.120225336631,459.120225336631,459.120225336631,357,238.5,835,FALSE,FALSE,FALSE,0
industrial,constr_class,0.550895027710492,TRUE,,3.52143446001649,3.52143446001649,3.52143446001649,3.52143446001649,118,1.5,4.5,FALSE,FALSE,FALSE,0
industrial,yr_built_first_comm,2.77110182648224,TRUE,,1972.55028854081,1972.55028854081,1972.55028854081,1972.55028854081,539,1900.5,2022.5,FALSE,FALSE,FALSE,0
industrial,yr_built_last_comm,2.33572396588943,TRUE,,1978.03888430888,1978.03888430888,1978.03888430888,1978.03888430888,448,1900.5,2022.5,FALSE,FALSE,FALSE,0
industrial,eff_yr_comm,4.37685446757986,TRUE,,1994.47705413575,1994.47705413575,1994.47705413575,1994.47705413575,607,1948.5,2023.5,FALSE,FALSE,FALSE,0
industrial,avg_age_comm,1.50025078236251,TRUE,,50.7450717300303,50.7450717300303,50.7450717300303,50.7450717300303,311,5.5,118.5,FALSE,FALSE,FALSE,0
industrial,min_eff_age_comm,0.486199619321209,TRUE,,31.5229458642484,31.5229458642484,31.5229458642484,31.5229458642484,78,8.5,80,FALSE,FALSE,FALSE,0
industrial,has_sprinklers,0.33151480618894,TRUE,,0.369744435284419,0.369744435284419,0.369744435284419,0.369744435284419,61,1.00000001800251e-35,1.00000001800251e-35,FALSE,FALSE,TRUE,1
industrial,has_elevators,0.0610245423688143,TRUE,,0.0643033800494641,0.0643033800494641,0.0643033800494641,0.0643033800494641,15,1.00000001800251e-35,1.00000001800251e-35,FALSE,FALSE,TRUE,1
industrial,pcnt_complete_comm,0.00399772899449775,TRUE,,99.5596381980004,99.5596381980004,99.5596381980004,99.5596381980004,2,1.00000001800251e-35,97.5,FALSE,FALSE,TRUE,1
industrial,n_sections,0.703283696002428,TRUE,,2.52638087386645,2.52638087386645,2.52638087386645,2.52638087386645,150,1.5,12.5,FALSE,FALSE,FALSE,0
industrial,n_distinct_uses,0.577888401995179,TRUE,,1.92745259686727,1.92745259686727,1.92745259686727,1.92745259686727,122,1.5,6.5,FALSE,FALSE,FALSE,0
industrial,sect_gross_sqft,2.01120811616892,TRUE,,39614.7232756252,39614.7232756252,39614.7232756252,39614.7232756252,296,1605.5,156323,FALSE,FALSE,FALSE,0
industrial,sect_net_sqft,1.13462266935288,TRUE,,37161.361775213,37161.361775213,37161.361775213,37161.361775213,189,1495,230750,FALSE,FALSE,FALSE,0
industrial,office_sqft,0.328612128427738,TRUE,,893.652651827425,893.652651827425,893.652651827425,893.652651827425,92,273,38435.5,FALSE,FALSE,FALSE,0
industrial,retail_sqft,2.27772364980231,TRUE,,4927.47705413575,4927.47705413575,4927.47705413575,4927.47705413575,339,1.00000001800251e-35,74802,FALSE,FALSE,FALSE,0
industrial,industrial_sqft,3.36675873064658,TRUE,,22183.6248969497,22183.6248969497,22183.6248969497,22183.6248969497,489,1.00000001800251e-35,148887,FALSE,FALSE,FALSE,0
industrial,institutional_sqft,0.94332998353803,TRUE,,6822.59686727123,6822.59686727123,6822.59686727123,6822.59686727123,188,1.00000001800251e-35,326817.5,FALSE,FALSE,FALSE,0
industrial,parking_sqft,0.559402147389284,TRUE,,642.851332783732,642.851332783732,642.851332783732,642.851332783732,142,1.00000001800251e-35,48789,FALSE,FALSE,FALSE,0
industrial,avg_story_height,3.45956549623427,TRUE,,16.1782799699968,16.1782799699968,16.1782799699968,16.1782799699968,624,8.13641151685394,67.5,FALSE,FALSE,FALSE,0
industrial,parking_garage_sqft,0.00310676083436191,TRUE,,3.14207199780159,3.14207199780159,3.14207199780159,3.14207199780159,2,2088,2088,FALSE,FALSE,TRUE,1
industrial,surface_parking_sqft,0.00264697745651966,TRUE,,10.2499312998076,10.2499312998076,10.2499312998076,10.2499312998076,3,1.00000001800251e-35,1.00000001800251e-35,FALSE,FALSE,TRUE,1
industrial,canopy_sqft,0.548061722574232,TRUE,,622.775350370981,622.775350370981,622.775350370981,622.775350370981,112,232.5,16765.5,FALSE,FALSE,FALSE,0
industrial,other_feature_sqft,0.332133246675667,TRUE,,338.202802967848,338.202802967848,338.202802967848,338.202802967848,72,1.00000001800251e-35,8281.5,FALSE,FALSE,FALSE,0
industrial,total_feature_sqft,1.13763856131652,TRUE,,974.370156636439,974.370156636439,974.370156636439,974.370156636439,192,104,25213,FALSE,FALSE,FALSE,0
industrial,total_parking_sqft,0.21443046404055,TRUE,,636.16735366859,636.16735366859,636.16735366859,636.16735366859,51,217,13005,FALSE,FALSE,FALSE,0
industrial,office_pct,0.188724185395069,TRUE,,0.0373294042130369,0.0373294042130369,0.0373294042130369,0.0373294042130369,52,0.011238380429479,0.98567479026846,FALSE,FALSE,FALSE,0
industrial,retail_pct,1.91735973623258,TRUE,,0.0855045439122333,0.0855045439122333,0.0855045439122333,0.0855045439122333,283,0.00604502615170916,0.992097464603227,FALSE,FALSE,FALSE,0
industrial,industrial_pct,2.69270370818613,TRUE,,0.591528580823385,0.591528580823385,0.591528580823385,0.591528580823385,456,0.027996086167441,0.995965227597843,FALSE,FALSE,FALSE,0
industrial,parking_pct,0.276088876188456,TRUE,,0.0141198445587004,0.0141198445587004,0.0141198445587004,0.0141198445587004,70,0.0105629392686321,0.478807123859034,FALSE,FALSE,FALSE,0
industrial,net_to_gross_ratio,0.729884268283306,TRUE,,0.981894421755772,0.981894421755772,0.981894421755772,0.981894421755772,141,0.460037795497731,0.998196129878649,FALSE,FALSE,FALSE,0
industrial,log_gross_sqft,0.263978031397534,TRUE,,9.41730531293507,9.41730531293507,9.41730531293507,9.41730531293507,45,7.23921471610742,11.7744384042363,FALSE,FALSE,FALSE,0
industrial,log_net_sqft,0.229556296607037,TRUE,,9.38444423785069,9.38444423785069,9.38444423785069,9.38444423785069,30,7.56241873896378,12.3206567433026,FALSE,FALSE,FALSE,0
industrial,cs_ind_vacancy_rate,0.818658325817237,FALSE,0.516129032258065,0.0169005340503645,0.112383898096596,0.11795297327626,0.120481518417364,106,0.0172757383006683,0.0966387748248963,FALSE,TRUE,TRUE,2
industrial,cs_ind_occupancy_rate,0.855232888538183,FALSE,0.516129032258065,0.887616098858416,0.983099468052387,0.879518480971455,0.882047025486827,89,0.929710276424885,0.982724262401462,FALSE,TRUE,TRUE,2
industrial,cs_ind_asking_rent_sf,0.101994391706888,FALSE,0.870967741935484,8.913125,20.720625,20.87625,24.203125,21,9.158125,10.6865625,TRUE,TRUE,TRUE,3
industrial,cs_ind_asking_rent_growth,1.74471024760635,FALSE,0.666666666666667,-0.0122489772620611,0.0201505833538249,0.00320437138725538,0.0104792997590266,158,-0.00918767988969194,0.0175714969518595,FALSE,FALSE,FALSE,0
industrial,cs_ind_asking_rent_index,0.0822168562115173,FALSE,0.870967741935484,82.5585331916809,194.716741085053,196.044604301453,227.237117767334,18,85.4209935665131,98.7669453620911,TRUE,TRUE,TRUE,3
industrial,cs_ind_market_cap_rate,0.332582324366211,FALSE,0.709677419354839,0.0477839263621718,0.083135724067688,0.0580939119681716,0.0597111056558788,64,0.0520881263073534,0.0705317286774516,FALSE,FALSE,FALSE,0
industrial,cs_ind_asset_value,0.0957310871037778,FALSE,0.870967741935484,3204542309,30136797954,15288724958,18702375060,23,4827063673.25,15045819779,TRUE,FALSE,TRUE,2
industrial,cs_ind_sale_price_sf,0.00679170499583332,FALSE,0.903225806451613,70.7200625,338.273628125,344.38990625,422.2865125,1,329.1034,329.1034,TRUE,TRUE,TRUE,3
industrial,cs_ind_sale_price_index,0,FALSE,0.903225806451613,61.9891833231187,287.106035784054,292.746993315475,358.668447838016,0,,,TRUE,TRUE,FALSE,2
industrial,cs_ind_sale_price_growth,1.00807271616278,FALSE,0.5,-0.121025060603808,0.182012462666595,0.017449623436679,0.0618542357875904,211,-0.0872868755357723,0.150506577614237,FALSE,FALSE,FALSE,0
industrial,cs_ind_net_absorption_sf,1.21823480994176,FALSE,0.516129032258065,-1426166,739974,-68780,303967,171,-1240700.5,691434.5,FALSE,FALSE,FALSE,0
industrial,cs_ind_net_delivered_sf,3.6877684191686,FALSE,0.548387096774194,-1417391,902115,2660,208859,274,-1119865.5,683449,FALSE,FALSE,FALSE,0
industrial,cs_ind_inventory_sf,0.842938213086737,FALSE,0.741935483870968,52316969,106370250,53337123,53809917,132,52470495.5,60314722.5,FALSE,FALSE,FALSE,0
industrial,cs_ind_demand_sf,0.403665158576896,FALSE,0.67741935483871,0,235105066,191985473,196013509,31,209679707.5,216586319,FALSE,FALSE,TRUE,1
industrial,cs_ind_vacant_sf,0.970341846486051,FALSE,0.548387096774194,938051,10150881,4724525,5286364,171,939509,3580755,FALSE,FALSE,TRUE,1
retail,econ_employment_thous_yoy_lag1,2.14971997414912,FALSE,0.516129032258065,-5.77819154466319,4.450672535107,-0.321892254187872,1.06141238649464,284,-5.42657749196946,3.84616578475878,FALSE,FALSE,FALSE,0
retail,econ_services_providing_yoy_lag1,1.0097976717925,FALSE,0.516129032258065,-5.60438210528668,4.81487889273358,-0.460828141380443,1.20600974509146,173,-4.52849298756695,4.23431230328256,FALSE,FALSE,FALSE,0
retail,econ_population_thous_yoy_lag1,1.55335074554041,FALSE,0.612903225806452,0.658042751227694,2.26134908906881,0.474282770465395,0.759426836841937,243,0.752660312126397,2.20047786334471,FALSE,FALSE,FALSE,0
retail,econ_wholesale_and_retail_trade_yoy_lag1,1.474310217091,FALSE,0.516129032258065,-6.65337270391532,4.55900120821586,-1.31407924650861,0.317177646280786,232,-6.35710402750245,3.75869877401215,FALSE,FALSE,FALSE,0
retail,econ_housing_permits_thous_yoy_lag1,2.06360815988726,FALSE,0.516129032258065,-58.0088944370758,66.2180814354727,0.126853485551282,25.0307357831017,301,-35.4632639858809,57.5794977968891,FALSE,FALSE,FALSE,0
retail,econ_seattle_msa_s_p_corelogic_case_shilller_home_price_index_yoy_lag1,1.58351523262625,FALSE,0.516129032258065,-14.338894155444,21.8010251347206,-1.91622950725402,3.48177289743727,239,-6.95522650436449,18.9215832870852,FALSE,FALSE,FALSE,0
retail,econ_employment_thous_lvl_lag1,1.09816507405421,FALSE,0.741935483870968,1341.18333333333,1781.46666666667,1772.22691666667,1830.29825,162,1346.0875,1779.70833333333,FALSE,FALSE,FALSE,0
retail,econ_services_providing_lvl_lag1,0.741057619500348,FALSE,0.806451612903226,1100.925,1534.15833333333,1527.0885,1581.8295,104,1113.44583333333,1533.825,FALSE,FALSE,FALSE,0
retail,econ_population_thous_lvl_lag1,1.23575487023807,FALSE,1,2317.76442596637,3293.99567456135,3309.61852850567,3393.49315198473,93,2370.42354130021,3160.07379106051,TRUE,TRUE,TRUE,3
retail,econ_seattle_msa_s_p_corelogic_case_shilller_home_price_index_lvl_lag1,0.578118743095011,FALSE,0.774193548387097,96.5298895762196,393.651288142245,382.081125,418.01175,86,112.1874983777,250.553908596939,FALSE,FALSE,TRUE,1
retail,n_comm_bldgs,0.30670910073365,TRUE,,1.37883698760725,1.37883698760725,1.37883698760725,1.37883698760725,56,1.5,5.5,FALSE,FALSE,TRUE,1
retail,total_gross_sqft,3.1226502816312,TRUE,,23757.809914204,23757.809914204,23757.809914204,23757.809914204,470,627,303093,FALSE,FALSE,FALSE,0
retail,total_net_sqft,3.07109646322068,TRUE,,22348.3475691134,22348.3475691134,22348.3475691134,22348.3475691134,409,862.5,249999.5,FALSE,FALSE,FALSE,0
retail,max_nbr_stories,0.593206524792467,TRUE,,1.38627264061011,1.38627264061011,1.38627264061011,1.38627264061011,93,1.5,3.5,FALSE,FALSE,TRUE,1
retail,avg_bldg_quality,1.16698049258066,TRUE,,4.14575731227781,4.14575731227781,4.14575731227781,4.14575731227781,186,2.125,7.5,FALSE,FALSE,FALSE,0
retail,max_bldg_quality,0.383652642000064,TRUE,,4.21429933269781,4.21429933269781,4.21429933269781,4.21429933269781,61,2.5,5.5,FALSE,FALSE,FALSE,0
retail,predominant_use,2.14039836850282,TRUE,,457.020209723546,457.020209723546,457.020209723546,457.020209723546,394,226,850,FALSE,FALSE,FALSE,0
retail,constr_class,0.411478281312298,TRUE,,3.38970448045758,3.38970448045758,3.38970448045758,3.38970448045758,70,1.5,4.5,FALSE,FALSE,FALSE,0
retail,yr_built_first_comm,3.2404325931287,TRUE,,1963.95996186845,1963.95996186845,1963.95996186845,1963.95996186845,519,1900.5,2020.5,FALSE,FALSE,FALSE,0
retail,yr_built_last_comm,2.82082172117362,TRUE,,1967.95519542421,1967.95519542421,1967.95519542421,1967.95519542421,464,1900.5,2021,FALSE,FALSE,FALSE,0
retail,eff_yr_comm,4.13108043712865,TRUE,,1995.39714013346,1995.39714013346,1995.39714013346,1995.39714013346,645,1949.5,2019.5,FALSE,FALSE,FALSE,0
retail,avg_age_comm,1.29621799636876,TRUE,,60.1217143202844,60.1217143202844,60.1217143202844,60.1217143202844,209,17.5,125.5,FALSE,FALSE,FALSE,0
retail,min_eff_age_comm,0.564311413325778,TRUE,,30.6028598665396,30.6028598665396,30.6028598665396,30.6028598665396,99,5.5,76.5,FALSE,FALSE,FALSE,0
retail,has_sprinklers,0.400795342176744,TRUE,,0.29628217349857,0.29628217349857,0.29628217349857,0.29628217349857,60,1.00000001800251e-35,1.00000001800251e-35,FALSE,FALSE,TRUE,1
retail,has_elevators,0.0936632870863973,TRUE,,0.059675881792183,0.059675881792183,0.059675881792183,0.059675881792183,17,1.00000001800251e-35,1.00000001800251e-35,FALSE,FALSE,TRUE,1
retail,pcnt_complete_comm,0,TRUE,,99.7869045000122,99.7869045000122,99.7869045000122,99.7869045000122,0,,,FALSE,FALSE,FALSE,0
retail,n_sections,0.85012200179695,TRUE,,2.07759771210677,2.07759771210677,2.07759771210677,2.07759771210677,164,1.5,11.5,FALSE,FALSE,FALSE,0
retail,n_distinct_uses,0.601539832535052,TRUE,,1.70657769304099,1.70657769304099,1.70657769304099,1.70657769304099,98,1.5,6.5,FALSE,FALSE,FALSE,0
retail,sect_gross_sqft,1.87941620350876,TRUE,,23468.4789323165,23468.4789323165,23468.4789323165,23468.4789323165,278,1006.5,311593.5,FALSE,FALSE,FALSE,0
retail,sect_net_sqft,1.83030930857841,TRUE,,22103.9618684461,22103.9618684461,22103.9618684461,22103.9618684461,252,1087.5,249999.5,FALSE,FALSE,FALSE,0
retail,office_sqft,0.568377005439307,TRUE,,2351.09037178265,2351.09037178265,2351.09037178265,2351.09037178265,113,242,47805,FALSE,FALSE,FALSE,0
retail,retail_sqft,3.1369221359679,TRUE,,12954.8974261201,12954.8974261201,12954.8974261201,12954.8974261201,528,1.00000001800251e-35,200318.5,FALSE,FALSE,FALSE,0
retail,industrial_sqft,0.971297407635648,TRUE,,4242.40514775977,4242.40514775977,4242.40514775977,4242.40514775977,176,1.00000001800251e-35,165718.5,FALSE,FALSE,FALSE,0
retail,institutional_sqft,0.172513792743326,TRUE,,468.910962821735,468.910962821735,468.910962821735,468.910962821735,41,1.00000001800251e-35,27331.5,FALSE,FALSE,FALSE,0
retail,parking_sqft,1.00380606265613,TRUE,,770.563393708294,770.563393708294,770.563393708294,770.563393708294,196,96,33748,FALSE,FALSE,FALSE,0
retail,avg_story_height,3.57947350546144,TRUE,,12.9895286047269,12.9895286047269,12.9895286047269,12.9895286047269,596,7.82881604021374,26.8222391832901,FALSE,FALSE,FALSE,0
retail,parking_garage_sqft,0.0222880559771141,TRUE,,13.4265014299333,13.4265014299333,13.4265014299333,13.4265014299333,8,448.5,3978.5,FALSE,FALSE,TRUE,1
retail,surface_parking_sqft,0.138119132925811,TRUE,,49.7784556720686,49.7784556720686,49.7784556720686,49.7784556720686,50,1.00000001800251e-35,7400.5,FALSE,FALSE,FALSE,0
retail,canopy_sqft,0.218984502792329,TRUE,,121.261773117255,121.261773117255,121.261773117255,121.261773117255,56,1.00000001800251e-35,3287,FALSE,FALSE,FALSE,0
retail,other_feature_sqft,0.308044240173114,TRUE,,77.3090562440419,77.3090562440419,77.3090562440419,77.3090562440419,60,1.00000001800251e-35,4758,FALSE,FALSE,FALSE,0
retail,total_feature_sqft,0.60888999634989,TRUE,,261.775786463298,261.775786463298,261.775786463298,261.775786463298,116,1.00000001800251e-35,12180.5,FALSE,FALSE,FALSE,0
retail,total_parking_sqft,0.349034457115808,TRUE,,184.466730219256,184.466730219256,184.466730219256,184.466730219256,74,188.5,11980.5,FALSE,FALSE,TRUE,1
retail,office_pct,0.332523699150054,TRUE,,0.106233228939394,0.106233228939394,0.106233228939394,0.106233228939394,70,1.00000001800251e-35,0.971377812870115,FALSE,FALSE,FALSE,0
retail,retail_pct,1.63969442497088,TRUE,,0.527163265402641,0.527163265402641,0.527163265402641,0.527163265402641,301,0.0260533258512455,0.998596569542516,FALSE,FALSE,FALSE,0
retail,industrial_pct,0.651845383006216,TRUE,,0.120857671705535,0.120857671705535,0.120857671705535,0.120857671705535,113,0.00477255829386157,0.994524778885301,FALSE,FALSE,FALSE,0
retail,parking_pct,0.952829301911509,TRUE,,0.0436629783653773,0.0436629783653773,0.0436629783653773,0.0436629783653773,180,1.00000001800251e-35,0.559068560476746,FALSE,FALSE,FALSE,0
retail,net_to_gross_ratio,1.32808309438486,TRUE,,0.974799644784417,0.974799644784417,0.974799644784417,0.974799644784417,251,0.414014883647576,0.999709338537558,FALSE,FALSE,FALSE,0
retail,log_gross_sqft,0.372024667746531,TRUE,,9.08609120173531,9.08609120173531,9.08609120173531,9.08609120173531,57,7.71355925707468,12.6217944944357,FALSE,FALSE,FALSE,0
retail,log_net_sqft,0.231171519740957,TRUE,,9.05393127855494,9.05393127855494,9.05393127855494,9.05393127855494,38,7.01882680447245,11.3335204601852,FALSE,FALSE,FALSE,0
retail,cs_ret_vacancy_rate,0.875476556298688,FALSE,0.56,0.0190232846782439,0.0696544363680813,0.0646534162676997,0.0655135222607189,115,0.0209749279957679,0.0681447462282247,FALSE,FALSE,FALSE,0
retail,cs_ret_occupancy_rate,0.612898866429059,FALSE,0.56,0.930345555146535,0.980976714028252,0.934486481878493,0.935346576902602,85,0.93185524808036,0.976572338077757,FALSE,FALSE,FALSE,0
retail,cs_ret_asking_rent_sf,0.67456907297422,FALSE,0.84,22.1933333333333,36.4055555555556,36.3688888888889,39.1033333333333,48,22.9955555555556,36.1233333333333,FALSE,FALSE,TRUE,1
retail,cs_ret_asking_rent_growth,1.1280136359967,FALSE,0.5,-0.0171261427458376,0.0132002764277988,0.00395803200080991,0.00530080683529377,200,-0.00433749021613039,0.0131263051492473,FALSE,FALSE,FALSE,0
retail,cs_ret_asking_rent_index,0.208440844651546,FALSE,0.84,92.8584908379449,151.616221110026,151.653557671441,163.421376546224,18,96.134156121148,149.181406656901,FALSE,TRUE,TRUE,2
retail,cs_ret_market_cap_rate,0.478122438008295,FALSE,0.68,0.0551652113596598,0.0759485612312953,0.0498132883674569,0.0524601481027073,85,0.0554660208937195,0.0747802646623718,FALSE,TRUE,TRUE,2
retail,cs_ret_asset_value,0.139870783567868,FALSE,0.84,4897582672,21889649312,12960816864,14919942592,19,5394288128,6052975504,FALSE,FALSE,TRUE,1
retail,cs_ret_sale_price_sf,0.0283567600558105,FALSE,0.84,176.856911111111,392.511588888889,455.369744444444,522.292222222222,4,186.893477777778,215.746072222222,FALSE,TRUE,TRUE,2
retail,cs_ret_sale_price_index,0,FALSE,0.84,89.2972853289689,199.263674631292,229.501828920487,263.393430093081,0,,,FALSE,TRUE,FALSE,1
retail,cs_ret_sale_price_growth,1.35738778305703,FALSE,0.583333333333333,-0.120596964981299,0.153190911704265,0.0190630891109101,0.190325687141582,244,-0.0951749791995892,0.119888105325656,FALSE,FALSE,FALSE,0
retail,cs_ret_net_absorption_sf,1.06042914600098,FALSE,0.64,-686793,289468,-91459,-14605,155,-570956,275256,FALSE,FALSE,FALSE,0
retail,cs_ret_net_delivered_sf,0.864333041418952,FALSE,0.6,-695918,279567,-95173,-10777,162,-519064.5,183245,FALSE,FALSE,FALSE,0
retail,cs_ret_inventory_sf,0.271489760540857,FALSE,0.76,28527011,56885964,28098559,28362587,50,28835583.5,30769636.5,FALSE,TRUE,TRUE,2
retail,cs_ret_demand_sf,2.0237504230585,FALSE,0.64,0,119488786,106341474,107539415,170,1.00000001800251e-35,119160664.5,FALSE,FALSE,FALSE,0
retail,cs_ret_vacant_sf,0.926742361255198,FALSE,0.52,583297,3135495,1507670,1517849,146,584414,1379622,FALSE,FALSE,TRUE,1
hospitality,econ_employment_thous_yoy_lag1,2.95761231314478,FALSE,0.516129032258065,-5.77819154466319,4.450672535107,-0.321892254187872,1.06141238649464,297,-5.42657749196946,3.84616578475878,FALSE,FALSE,FALSE,0
hospitality,econ_services_providing_yoy_lag1,0.740668524344698,FALSE,0.516129032258065,-5.60438210528668,4.81487889273358,-0.460828141380443,1.20600974509146,87,-4.52849298756695,4.23431230328256,FALSE,FALSE,FALSE,0
hospitality,econ_population_thous_yoy_lag1,1.26773847576165,FALSE,0.612903225806452,0.658042751227694,2.26134908906881,0.474282770465395,0.759426836841937,199,0.752660312126397,2.20047786334471,FALSE,FALSE,FALSE,0
hospitality,econ_wholesale_and_retail_trade_yoy_lag1,1.23357813185962,FALSE,0.516129032258065,-6.65337270391532,4.55900120821586,-1.31407924650861,0.317177646280786,139,-6.35710402750245,3.75869877401215,FALSE,FALSE,FALSE,0
hospitality,econ_housing_permits_thous_yoy_lag1,0.961322323631599,FALSE,0.516129032258065,-58.0088944370758,66.2180814354727,0.126853485551282,25.0307357831017,163,-48.6855750985587,57.5794977968891,FALSE,FALSE,FALSE,0
hospitality,econ_seattle_msa_s_p_corelogic_case_shilller_home_price_index_yoy_lag1,0.70462649838051,FALSE,0.516129032258065,-14.338894155444,21.8010251347206,-1.91622950725402,3.48177289743727,124,-6.95522650436449,15.879813315436,FALSE,FALSE,FALSE,0
hospitality,econ_employment_thous_lvl_lag1,1.01181987818661,FALSE,0.741935483870968,1341.18333333333,1781.46666666667,1772.22691666667,1830.29825,124,1346.0875,1779.70833333333,FALSE,FALSE,FALSE,0
hospitality,econ_services_providing_lvl_lag1,0.554864946674489,FALSE,0.806451612903226,1100.925,1534.15833333333,1527.0885,1581.8295,70,1113.44583333333,1529.125,FALSE,FALSE,FALSE,0
hospitality,econ_population_thous_lvl_lag1,0.560861673514299,FALSE,1,2317.76442596637,3293.99567456135,3309.61852850567,3393.49315198473,58,2400.81714928543,3123.6774541782,TRUE,TRUE,TRUE,3
hospitality,econ_seattle_msa_s_p_corelogic_case_shilller_home_price_index_lvl_lag1,0.422028711715709,FALSE,0.774193548387097,96.5298895762196,393.651288142245,382.081125,418.01175,50,136.341151464671,374.014746883575,FALSE,FALSE,TRUE,1
hospitality,n_comm_bldgs,0.14658173141916,TRUE,,1.32084210526316,1.32084210526316,1.32084210526316,1.32084210526316,40,1.5,3.5,FALSE,FALSE,TRUE,1
hospitality,total_gross_sqft,2.61963855635847,TRUE,,18970.5448421053,18970.5448421053,18970.5448421053,18970.5448421053,455,424,839122,FALSE,FALSE,FALSE,0
hospitality,total_net_sqft,1.96116508312101,TRUE,,16296.3621052632,16296.3621052632,16296.3621052632,16296.3621052632,344,424,272401,FALSE,FALSE,FALSE,0
hospitality,max_nbr_stories,1.16024324408294,TRUE,,2.07621052631579,2.07621052631579,2.07621052631579,2.07621052631579,189,1.5,38,FALSE,FALSE,FALSE,0
hospitality,avg_bldg_quality,0.922065306718383,TRUE,,4.33640398226496,4.33640398226496,4.33640398226496,4.33640398226496,179,2.25,7.5,FALSE,FALSE,FALSE,0
hospitality,max_bldg_quality,0.311666915520597,TRUE,,4.39494736842105,4.39494736842105,4.39494736842105,4.39494736842105,58,2.5,7.5,FALSE,FALSE,FALSE,0
hospitality,predominant_use,2.13201881045098,TRUE,,427.933894736842,427.933894736842,427.933894736842,427.933894736842,286,154,921,FALSE,FALSE,FALSE,0
hospitality,constr_class,0.463791557708297,TRUE,,3.63536842105263,3.63536842105263,3.63536842105263,3.63536842105263,102,1.5,4.5,FALSE,FALSE,FALSE,0
hospitality,yr_built_first_comm,3.66753685777588,TRUE,,1961.61010526316,1961.61010526316,1961.61010526316,1961.61010526316,637,1900.5,2020.5,FALSE,FALSE,FALSE,0
hospitality,yr_built_last_comm,3.02355819989728,TRUE,,1965.46694736842,1965.46694736842,1965.46694736842,1965.46694736842,452,1900.5,2018.5,FALSE,FALSE,FALSE,0
hospitality,eff_yr_comm,2.93202463661817,TRUE,,1989.65768421053,1989.65768421053,1989.65768421053,1989.65768421053,493,1.00000001800251e-35,2023.5,FALSE,FALSE,FALSE,0
hospitality,avg_age_comm,1.28908887606564,TRUE,,62.5214654795296,62.5214654795296,62.5214654795296,62.5214654795296,227,6.5,125.5,FALSE,FALSE,FALSE,0
hospitality,min_eff_age_comm,0.450937442484617,TRUE,,36.3423157894737,36.3423157894737,36.3423157894737,36.3423157894737,82,7.5,71.5,FALSE,FALSE,FALSE,0
hospitality,has_sprinklers,0.244805798114024,TRUE,,0.261473684210526,0.261473684210526,0.261473684210526,0.261473684210526,51,1.00000001800251e-35,1.00000001800251e-35,FALSE,FALSE,TRUE,1
